Entry_ID;Entrytype;Featuretype
id_09737;entrytype:Toponym;featuretype:Pueblo
id_09738;entrytype:Toponym;featuretype:Pueblo
id_09739;entrytype:Toponym;featuretype:Pueblo
id_09740;entrytype:Toponym;featuretype:Pueblo
id_09741;entrytype:Toponym;featuretype:Pueblo
id_09742;entrytype:Toponym;featuretype:Pueblo
id_09743;entrytype:Toponym;featuretype:Pueblo
id_09744;entrytype:Toponym;featuretype:Pueblo
id_09745;entrytype:Toponym;featuretype:Pueblo
id_09746;entrytype:Toponym;featuretype:Pueblo
id_09747;entrytype:Toponym;featuretype:Pueblo
id_09748;entrytype:Toponym;featuretype:Pueblo
id_09749;entrytype:Toponym;featuretype:Pueblo
id_09750;entrytype:Toponym;featuretype:Pueblo
id_09751;entrytype:Toponym;featuretype:Pueblo
id_09752;entrytype:Toponym;featuretype:Pueblo
id_09753;entrytype:Toponym;featuretype:Pueblo
id_09754;entrytype:Toponym;featuretype:Pueblo
id_09755;entrytype:Toponym;featuretype:Pueblo
id_09756;entrytype:Toponym;featuretype:Pueblo
id_09757;entrytype:Toponym;featuretype:Ciudad
id_09758;entrytype:Toponym;featuretype:Ciudad
id_09759;entrytype:Toponym;featuretype:Villa
id_09760;entrytype:Toponym;featuretype:Villa
id_09761;entrytype:Toponym;featuretype:Rio
id_09762;entrytype:Toponym;featuretype:Rio
id_09763;entrytype:Toponym;featuretype:Rio
id_09764;entrytype:Toponym;featuretype:Rio
id_09765;entrytype:Toponym;featuretype:Condado
id_09766;entrytype:Toponym;featuretype:Bahía
id_09767;entrytype:Toponym;featuretype:Bahía
id_09768;entrytype:Toponym;featuretype:Bahía
id_09769;entrytype:Toponym;featuretype:Puerto
id_09770;entrytype:Toponym;featuretype:Puerto
id_09771;entrytype:Toponym;featuretype:Puerto
id_09772;entrytype:Toponym;featuretype:Laguna
id_09773;entrytype:Toponym;featuretype:Cabo
id_09774;entrytype:Toponym;featuretype:Cabo
id_09775;entrytype:Toponym;featuretype:Cabo
id_09776;entrytype:Toponym;featuretype:Cabo
id_09777;entrytype:Toponym;featuretype:Isla
id_09778;entrytype:Toponym;featuretype:Isla
id_09779;entrytype:Toponym;featuretype:Salto
id_09780;entrytype:Toponym;featuretype:Villa
id_09781;entrytype:Toponym;featuretype:Puerto
id_09782;entrytype:Toponym;featuretype:Punta
id_09783;entrytype:Toponym;featuretype:Pueblo
id_09784;entrytype:Toponym;featuretype:Peñascos
id_09785;entrytype:Demonym;featuretype:Nación
id_09786;entrytype:Toponym;featuretype:Rio
id_09787;entrytype:Toponym;featuretype:Provincia
id_09788;entrytype:Toponym;featuretype:Isla
id_09789;entrytype:Toponym;featuretype:Fuerte
id_09790;entrytype:Toponym;featuretype:Ensenada
id_09791;entrytype:Toponym;featuretype:Isla
id_09792;entrytype:Toponym;featuretype:Pueblo
id_09793;entrytype:Toponym;featuretype:Ensenada
id_09794;entrytype:Toponym;featuretype:Pueblo
id_09795;entrytype:Toponym;featuretype:Colonia
id_09796;entrytype:Toponym;featuretype:Pueblo
id_09797;entrytype:Toponym;featuretype:Pueblo
id_09798;entrytype:Toponym;featuretype:Peñasco
id_09799;entrytype:Toponym;featuretype:Pueblo
id_09800;entrytype:Toponym;featuretype:Rio
id_09801;entrytype:Toponym;featuretype:Punta
id_09802;entrytype:Toponym;featuretype:Pueblo
id_09803;entrytype:Toponym;featuretype:Pueblo
id_09804;entrytype:Toponym;featuretype:Pueblo
id_09805;entrytype:Toponym;featuretype:Rio
id_09806;entrytype:Toponym;featuretype:Laguna
id_09807;entrytype:Toponym;featuretype:Rio
id_09808;entrytype:Toponym;featuretype:Rio
id_09809;entrytype:Toponym;featuretype:Pueblo
id_09810;entrytype:Toponym;featuretype:Ciudad
id_09811;entrytype:Demonym;featuretype:Nación
id_09812;entrytype:Toponym;featuretype:Pueblo
id_09813;entrytype:Toponym;featuretype:Islote
id_09814;entrytype:Toponym;featuretype:Pueblo
id_09815;entrytype:Toponym;featuretype:Rio
id_09816;entrytype:Toponym;featuretype:Brazo
id_09817;entrytype:Toponym;featuretype:Pueblo
id_09818;entrytype:Toponym;featuretype:Pueblo
id_09819;entrytype:Toponym;featuretype:Rio
id_09820;entrytype:Toponym;featuretype:Islote
id_09821;entrytype:Demonym;featuretype:Nación
id_09822;entrytype:Toponym;featuretype:Rio
id_09823;entrytype:Toponym;featuretype:Isla
id_09824;entrytype:Toponym;featuretype:Punta
id_09825;entrytype:Toponym;featuretype:Puerto
id_09826;entrytype:Toponym;featuretype:Islote
id_09827;entrytype:Toponym;featuretype:Pueblo
id_09828;entrytype:Toponym;featuretype:Villa
id_09829;entrytype:Toponym;featuretype:Rio
id_09830;entrytype:Toponym;featuretype:Pueblo
id_09831;entrytype:Demonym;featuretype:Nación
id_09832;entrytype:Toponym;featuretype:Rio
id_09833;entrytype:Toponym;featuretype:Pueblo
id_09834;entrytype:Toponym;featuretype:Pueblo
id_09835;entrytype:Toponym;featuretype:Provincia
id_09836;entrytype:Toponym;featuretype:Ciudad
id_09837;entrytype:Toponym;featuretype:Montañas
id_09838;entrytype:Referral;featuretype:None
id_09839;entrytype:Toponym;featuretype:Pueblo
id_09840;entrytype:Toponym;featuretype:Pueblo
id_09841;entrytype:Toponym;featuretype:Pueblo
id_09842;entrytype:Toponym;featuretype:Montes
id_09843;entrytype:Toponym;featuretype:Isla
id_09844;entrytype:Toponym;featuretype:Ciénega
id_09845;entrytype:Toponym;featuretype:Isla
id_09846;entrytype:Toponym;featuretype:Isla
id_09847;entrytype:Toponym;featuretype:Pueblo
id_09848;entrytype:Toponym;featuretype:Pueblo
id_09849;entrytype:Toponym;featuretype:Pueblo
id_09850;entrytype:Toponym;featuretype:Pueblo
id_09851;entrytype:Toponym;featuretype:Pueblo
id_09852;entrytype:Toponym;featuretype:Pueblo
id_09853;entrytype:Toponym;featuretype:Pueblo
id_09854;entrytype:Toponym;featuretype:Pueblo
id_09855;entrytype:Toponym;featuretype:Pueblo
id_09856;entrytype:Toponym;featuretype:Pueblo
id_09857;entrytype:Toponym;featuretype:Pueblo
id_09858;entrytype:Toponym;featuretype:Pueblo
id_09859;entrytype:Toponym;featuretype:Pueblo
id_09860;entrytype:Toponym;featuretype:Pueblo
id_09861;entrytype:Toponym;featuretype:Pueblo
id_09862;entrytype:Toponym;featuretype:Pueblo
id_09863;entrytype:Toponym;featuretype:Pueblo
id_09864;entrytype:Toponym;featuretype:Pueblo
id_09865;entrytype:Toponym;featuretype:Rio
id_09866;entrytype:Toponym;featuretype:Rio
id_09867;entrytype:Toponym;featuretype:Rio
id_09868;entrytype:Toponym;featuretype:Rio
id_09869;entrytype:Toponym;featuretype:Ciudad
id_09870;entrytype:Toponym;featuretype:Montañas
id_09871;entrytype:Toponym;featuretype:Montaña
id_09872;entrytype:Toponym;featuretype:Montaña
id_09873;entrytype:Toponym;featuretype:Islas
id_09874;entrytype:Toponym;featuretype:Islotes
id_09875;entrytype:Toponym;featuretype:Cayo
id_09876;entrytype:Toponym;featuretype:Isla
id_09877;entrytype:Toponym;featuretype:Bahía
id_09878;entrytype:Toponym;featuretype:Puerto
id_09879;entrytype:Toponym;featuretype:Puerto
id_09880;entrytype:Toponym;featuretype:Punta
id_09881;entrytype:Toponym;featuretype:Punta
id_09882;entrytype:Toponym;featuretype:Puerto
id_09883;entrytype:Toponym;featuretype:Isla
id_09884;entrytype:Toponym;featuretype:Rio
id_09885;entrytype:Toponym;featuretype:Punta
id_09886;entrytype:Referral;featuretype:None
id_09887;entrytype:Toponym;featuretype:Islote
id_09888;entrytype:Toponym;featuretype:Extremidad
id_09889;entrytype:Toponym;featuretype:Pueblo
id_09890;entrytype:Toponym;featuretype:Pueblo
id_09891;entrytype:Toponym;featuretype:Bahía
id_09892;entrytype:Toponym;featuretype:Rio
id_09893;entrytype:Toponym;featuretype:Provincia
id_09894;entrytype:Referral;featuretype:None
id_09895;entrytype:Toponym;featuretype:Rio
id_09896;entrytype:Toponym;featuretype:Pueblo
id_09897;entrytype:Toponym;featuretype:Volcán
id_09898;entrytype:Demonym;featuretype:Nación
id_09899;entrytype:Toponym;featuretype:Pueblo
id_09900;entrytype:Toponym;featuretype:Rio
id_09901;entrytype:Toponym;featuretype:Pueblo
id_09902;entrytype:Toponym;featuretype:Bahía
id_09903;entrytype:Toponym;featuretype:Rio
id_09904;entrytype:Toponym;featuretype:Rio
id_09905;entrytype:Toponym;featuretype:Pueblo
id_09906;entrytype:Demonym;featuretype:Nación
id_09907;entrytype:Toponym;featuretype:Rio
id_09908;entrytype:Toponym;featuretype:Pueblo
id_09909;entrytype:Toponym;featuretype:Rio
id_09910;entrytype:Referral;featuretype:None
id_09911;entrytype:Toponym;featuretype:Rio
id_09912;entrytype:Demonym;featuretype:Nación
id_09913;entrytype:Toponym;featuretype:Ciudad
id_09914;entrytype:Demonym;featuretype:Nación
id_09915;entrytype:Toponym;featuretype:Pueblo
id_09916;entrytype:Toponym;featuretype:Pueblo
id_09917;entrytype:Toponym;featuretype:Pueblo
id_09918;entrytype:Toponym;featuretype:Pueblo
id_09919;entrytype:Toponym;featuretype:Islotes
id_09920;entrytype:Toponym;featuretype:Provincia
id_09921;entrytype:Toponym;featuretype:Islas
id_09922;entrytype:Toponym;featuretype:Puerto
id_09923;entrytype:Toponym;featuretype:Pueblo
id_09924;entrytype:Toponym;featuretype:Rio
id_09925;entrytype:Toponym;featuretype:Isla
id_09926;entrytype:Toponym;featuretype:Rio
id_09927;entrytype:Toponym;featuretype:Pueblo
id_09928;entrytype:Toponym;featuretype:Puerto
id_09929;entrytype:Toponym;featuretype:Pueblo
id_09930;entrytype:Toponym;featuretype:Rio
id_09931;entrytype:Toponym;featuretype:Pueblo
id_09932;entrytype:Toponym;featuretype:Pueblo
id_09933;entrytype:Toponym;featuretype:Rio
id_09934;entrytype:Toponym;featuretype:Ciudad
id_09935;entrytype:Toponym;featuretype:Monte
id_09935a;entrytype:Toponym;featuretype:Isla
id_09936;entrytype:Toponym;featuretype:Rio
id_09937;entrytype:Toponym;featuretype:Pueblo
id_09938;entrytype:Toponym;featuretype:Rio
id_09939;entrytype:Toponym;featuretype:Rio
id_09940;entrytype:Toponym;featuretype:Rio
id_09941;entrytype:Toponym;featuretype:Pueblo
id_09942;entrytype:Toponym;featuretype:Pueblo
id_09943;entrytype:Toponym;featuretype:Pueblo
id_09944;entrytype:Toponym;featuretype:Pueblo
id_09945;entrytype:Toponym;featuretype:Pueblo
id_09946;entrytype:Toponym;featuretype:Rio
id_09947;entrytype:Toponym;featuretype:Cabo
id_09948;entrytype:Toponym;featuretype:Cabo
id_09949;entrytype:Toponym;featuretype:Pueblo
id_09950;entrytype:Toponym;featuretype:Pueblo
id_09951;entrytype:Toponym;featuretype:Rio
id_09952;entrytype:Demonym;featuretype:Nación
id_09953;entrytype:Toponym;featuretype:Rio
id_09954;entrytype:Toponym;featuretype:Isla
id_09955;entrytype:Toponym;featuretype:Lago
id_09956;entrytype:Toponym;featuretype:Rio
id_09957;entrytype:Toponym;featuretype:Pueblo
id_09958;entrytype:Toponym;featuretype:Pueblo
id_09959;entrytype:Toponym;featuretype:Pueblo
id_09960;entrytype:Toponym;featuretype:Pueblo
id_09961;entrytype:Toponym;featuretype:Pueblo
id_09962;entrytype:Toponym;featuretype:Pueblo
id_09962a;entrytype:Toponym;featuretype:Pueblo
id_09963;entrytype:Toponym;featuretype:Pueblo
id_09964;entrytype:Toponym;featuretype:Pueblo
id_09965;entrytype:Toponym;featuretype:Pueblo
id_09966;entrytype:Toponym;featuretype:Pueblo
id_09967;entrytype:Toponym;featuretype:Pueblo
id_09968;entrytype:Toponym;featuretype:Pueblo
id_09969;entrytype:Toponym;featuretype:Pueblo
id_09970;entrytype:Toponym;featuretype:Pueblo
id_09971;entrytype:Toponym;featuretype:Pueblo
id_09971a;entrytype:Toponym;featuretype:Pueblo
id_09972;entrytype:Toponym;featuretype:Pueblo
id_09973;entrytype:Toponym;featuretype:Pueblo
id_09974;entrytype:Toponym;featuretype:Pueblo
id_09975;entrytype:Toponym;featuretype:Bahía
id_09976;entrytype:Toponym;featuretype:Rio
id_09977;entrytype:Toponym;featuretype:Rio
id_09978;entrytype:Toponym;featuretype:Fuerte
id_09979;entrytype:Toponym;featuretype:Rio
id_09980;entrytype:Toponym;featuretype:Pueblo
id_09981;entrytype:Toponym;featuretype:Pueblo
id_09982;entrytype:Toponym;featuretype:Bahía
id_09983;entrytype:Toponym;featuretype:Isla
id_09984;entrytype:Toponym;featuretype:Pueblo
id_09985;entrytype:Toponym;featuretype:Partido
id_09986;entrytype:Toponym;featuretype:Rio
id_09987;entrytype:Toponym;featuretype:Pueblo
id_09988;entrytype:Toponym;featuretype:Pueblo
id_09989;entrytype:Toponym;featuretype:Pueblo
id_09990;entrytype:Toponym;featuretype:Rio
id_09991;entrytype:Toponym;featuretype:Pueblo
id_09992;entrytype:Toponym;featuretype:Pueblo
id_09993;entrytype:Referral;featuretype:None
id_09994;entrytype:Toponym;featuretype:Pueblo
id_09995;entrytype:Toponym;featuretype:Provincia
id_09996;entrytype:Toponym;featuretype:Rio
id_09997;entrytype:Toponym;featuretype:Pueblo
id_09998;entrytype:Toponym;featuretype:Pueblo
id_09999;entrytype:Toponym;featuretype:Rio
id_10000;entrytype:Toponym;featuretype:Boca
id_10001;entrytype:Toponym;featuretype:Pueblo
id_10002;entrytype:Toponym;featuretype:Rio
id_10003;entrytype:Toponym;featuretype:Provincia
id_10004;entrytype:Toponym;featuretype:Rio
id_10005;entrytype:Toponym;featuretype:Isla
id_10006;entrytype:Toponym;featuretype:Morro
id_10007;entrytype:Toponym;featuretype:Pueblo
id_10008;entrytype:Toponym;featuretype:Rio
id_10009;entrytype:Toponym;featuretype:Laguna
id_10010;entrytype:Toponym;featuretype:Isla
id_10011;entrytype:Toponym;featuretype:Pueblo
id_10012;entrytype:Toponym;featuretype:Rio
id_10013;entrytype:Toponym;featuretype:Bahía
id_10014;entrytype:Toponym;featuretype:Pueblo
id_10015;entrytype:Toponym;featuretype:Rio
id_10016;entrytype:Toponym;featuretype:Pueblo
id_10017;entrytype:Toponym;featuretype:Pueblo
id_10018;entrytype:Toponym;featuretype:Rio
id_10019;entrytype:Toponym;featuretype:Ciudad
id_10020;entrytype:Toponym;featuretype:Rio
id_10021;entrytype:Toponym;featuretype:Cabo
id_10022;entrytype:Toponym;featuretype:Pueblo
id_10023;entrytype:Toponym;featuretype:Puerto
id_10024;entrytype:Toponym;featuretype:Rio
id_10025;entrytype:Toponym;featuretype:Isla
id_10026;entrytype:Toponym;featuretype:Rio
id_10027;entrytype:Toponym;featuretype:Pueblo
id_10028;entrytype:Toponym;featuretype:Pueblo
id_10029;entrytype:Toponym;featuretype:Monte
id_10030;entrytype:Toponym;featuretype:Isla
id_10031;entrytype:Toponym;featuretype:Pueblo
id_10032;entrytype:Toponym;featuretype:Pueblo
id_10033;entrytype:Toponym;featuretype:Rio
id_10034;entrytype:Toponym;featuretype:Rio
id_10035;entrytype:Toponym;featuretype:Monte
id_10036;entrytype:Toponym;featuretype:Pueblo
id_10037;entrytype:Toponym;featuretype:Pueblo
id_10038;entrytype:Toponym;featuretype:Pueblo
id_10039;entrytype:Referral;featuretype:None
id_10040;entrytype:Toponym;featuretype:Laguna
id_10041;entrytype:Toponym;featuretype:Rio
id_10042;entrytype:Demonym;featuretype:Nación
id_10043;entrytype:Toponym;featuretype:Pueblo
id_10044;entrytype:Toponym;featuretype:Pueblo
id_10045;entrytype:Toponym;featuretype:Real de minas
id_10046;entrytype:Toponym;featuretype:Rio
id_10047;entrytype:Toponym;featuretype:Pueblo
id_10048;entrytype:Toponym;featuretype:Pueblo
id_10049;entrytype:Toponym;featuretype:Pueblo
id_10050;entrytype:Toponym;featuretype:Pueblo
id_10051;entrytype:Toponym;featuretype:Pueblo
id_10052;entrytype:Toponym;featuretype:Pueblo
id_10053;entrytype:Toponym;featuretype:Pueblo
id_10054;entrytype:Toponym;featuretype:Pueblo
id_10055;entrytype:Toponym;featuretype:Pueblo
id_10056;entrytype:Toponym;featuretype:Pueblo
id_10057;entrytype:Toponym;featuretype:Pueblo
id_10058;entrytype:Toponym;featuretype:Punta
id_10059;entrytype:Toponym;featuretype:Pueblo
id_10060;entrytype:Toponym;featuretype:Rio
id_10061;entrytype:Toponym;featuretype:Rio
id_10062;entrytype:Toponym;featuretype:Rio
id_10063;entrytype:Toponym;featuretype:Rio
id_10064;entrytype:Toponym;featuretype:Rio
id_10065;entrytype:Toponym;featuretype:Rio
id_10066;entrytype:Toponym;featuretype:Rio
id_10067;entrytype:Toponym;featuretype:Rio
id_10068;entrytype:Toponym;featuretype:Pueblo
id_10069;entrytype:Toponym;featuretype:Rio
id_10070;entrytype:Toponym;featuretype:Pueblo
id_10071;entrytype:Toponym;featuretype:Rio
id_10072;entrytype:Toponym;featuretype:Caleta
id_10073;entrytype:Toponym;featuretype:Pueblo
id_10074;entrytype:Toponym;featuretype:Pueblo
id_10075;entrytype:Toponym;featuretype:Pueblo
id_10076;entrytype:Toponym;featuretype:Pueblo
id_10077;entrytype:Toponym;featuretype:Isla
id_10078;entrytype:Toponym;featuretype:Pueblo
id_10078a;entrytype:Toponym;featuretype:Pueblo
id_10079;entrytype:Toponym;featuretype:Rio
id_10080;entrytype:Toponym;featuretype:Puerto
id_10081;entrytype:Toponym;featuretype:Islas
id_10082;entrytype:Toponym;featuretype:Rio
id_10083;entrytype:Toponym;featuretype:Provincia
id_10084;entrytype:Toponym;featuretype:Condado
id_10085;entrytype:Toponym;featuretype:Pueblo
id_10086;entrytype:Toponym;featuretype:Pueblo
id_10087;entrytype:Toponym;featuretype:Rio
id_10088;entrytype:Toponym;featuretype:Villa
id_10089;entrytype:Toponym;featuretype:Ciudad
id_10090;entrytype:Toponym;featuretype:Ciudad
id_10091;entrytype:Toponym;featuretype:Pueblo
id_10092;entrytype:Toponym;featuretype:Rio
id_10093;entrytype:Toponym;featuretype:Rio
id_10094;entrytype:Toponym;featuretype:Rio
id_10095;entrytype:Toponym;featuretype:Lago
id_10096;entrytype:Toponym;featuretype:Ciudad
id_10097;entrytype:Toponym;featuretype:Rio
id_10098;entrytype:Toponym;featuretype:Rio
id_10099;entrytype:Toponym;featuretype:Pueblo
id_10100;entrytype:Toponym;featuretype:Rio
id_10101;entrytype:Toponym;featuretype:Rio
id_10102;entrytype:Referral;featuretype:None
id_10103;entrytype:Toponym;featuretype:Pueblo
id_10104;entrytype:Toponym;featuretype:Ciudad
id_10105;entrytype:Toponym;featuretype:Pueblo
id_10106;entrytype:Toponym;featuretype:Provincia
id_10107;entrytype:Toponym;featuretype:Pueblo
id_10108;entrytype:Toponym;featuretype:Rio
id_10109;entrytype:Toponym;featuretype:Puerto
id_10110;entrytype:Toponym;featuretype:Isla
id_10111;entrytype:Toponym;featuretype:Lago
id_10112;entrytype:Toponym;featuretype:Pueblo
id_10113;entrytype:Toponym;featuretype:Rio
id_10114;entrytype:Toponym;featuretype:Isla
id_10115;entrytype:Toponym;featuretype:Bahía
id_10116;entrytype:Toponym;featuretype:Pueblo
id_10117;entrytype:Toponym;featuretype:Pueblo
id_10118;entrytype:Toponym;featuretype:Islas
id_10119;entrytype:Toponym;featuretype:Pueblo
id_10120;entrytype:Toponym;featuretype:Pueblo
id_10121;entrytype:Toponym;featuretype:Pueblo
id_10122;entrytype:Toponym;featuretype:Ciudad
id_10123;entrytype:Toponym;featuretype:Ciudad
id_10124;entrytype:Toponym;featuretype:Rio
id_10125;entrytype:Toponym;featuretype:Extremidad
id_10126;entrytype:Toponym;featuretype:Rio
id_10127;entrytype:Toponym;featuretype:Pueblo
id_10128;entrytype:Toponym;featuretype:Pueblo
id_10129;entrytype:Toponym;featuretype:Rio
id_10130;entrytype:Toponym;featuretype:Pueblo
id_10131;entrytype:Toponym;featuretype:Pueblo
id_10132;entrytype:Toponym;featuretype:Pueblo
id_10133;entrytype:Toponym;featuretype:Isla
id_10134;entrytype:Toponym;featuretype:Punta
id_10135;entrytype:Toponym;featuretype:Pueblo
id_10136;entrytype:Toponym;featuretype:Pueblo
id_10137;entrytype:Toponym;featuretype:Pueblo
id_10138;entrytype:Toponym;featuretype:Pueblo
id_10139;entrytype:Toponym;featuretype:Isla
id_10140;entrytype:Toponym;featuretype:Brazo
id_10141;entrytype:Toponym;featuretype:Ciudad
id_10142;entrytype:Toponym;featuretype:Ciudad
id_10143;entrytype:Toponym;featuretype:Rio
id_10144;entrytype:Toponym;featuretype:Rio
id_10145;entrytype:Toponym;featuretype:Pueblo
id_10146;entrytype:Toponym;featuretype:Pueblo
id_10147;entrytype:Toponym;featuretype:Pueblo
